@RELATION api/public/arff/genre_classification.arff 

@ATTRIBUTE speechiness numeric 
@ATTRIBUTE acousticness numeric 
@ATTRIBUTE instrumentalness numeric 
@ATTRIBUTE liveness numeric 
@ATTRIBUTE valence numeric 
@ATTRIBUTE duration_ms numeric 
@ATTRIBUTE tempo numeric 
@ATTRIBUTE time_signature {0,1,2,3,4,5} 
@ATTRIBUTE mode {0,1} 
@ATTRIBUTE key {0,1,2,3,4,5,6,7,8,9,10,11} 
@ATTRIBUTE loudness numeric 
@ATTRIBUTE danceability numeric 
@ATTRIBUTE energy numeric 
@ATTRIBUTE genre {1,2,3} 

@DATA 
0.0596, 0.00912, 0.00000193, 0.0344, 0.653, 250200, 162.088, 4, 0, 9, -3.325, 0.429, 0.898, 2 
0.0327, 0.0042, 0.00000151, 0.0967, 0.31, 226893, 136.021, 4, 0, 3, -4.097, 0.503, 0.8, 2 
0.0891, 0.113, 0.00145, 0.109, 0.543, 141000, 165.533, 4, 1, 0, -3.622, 0.428, 0.989, 2 
0.0403, 0.000305, 0.000131, 0.148, 0.644, 203733, 163.148, 4, 1, 0, -3.302, 0.417, 0.963, 2 
0.0407, 0.0262, 0.00315, 0.157, 0.39, 247933, 123.363, 4, 1, 0, -4.271, 0.472, 0.941, 2 
0.0333, 0.0176, 0, 0.0395, 0.366, 239320, 178.486, 4, 1, 1, -5.536, 0.375, 0.816, 2 
0.0424, 0.00337, 0.12, 0.0749, 0.524, 335320, 122.04, 4, 1, 0, -5.71, 0.657, 0.917, 2 
0.0312, 0.00875, 0, 0.0703, 0.474, 247320, 151.863, 4, 1, 7, -5.937, 0.606, 0.682, 2 
0.0553, 0.00000883, 0.464, 0.183, 0.404, 218387, 160.284, 4, 1, 7, -4.044, 0.284, 0.856, 2 
0.0361, 0.0000012, 0.911, 0.275, 0.961, 114467, 141.938, 4, 1, 9, -3.725, 0.401, 0.899, 2 
0.0631, 0.000116, 0.0000397, 0.226, 0.352, 191373, 103.885, 4, 1, 1, -3.75, 0.564, 0.968, 2 
0.0638, 0.0000343, 0.0000283, 0.0947, 0.786, 198267, 173.734, 4, 0, 6, -3.751, 0.486, 0.904, 2 
0.0824, 0.000123, 0.000379, 0.104, 0.767, 197160, 138.005, 4, 0, 10, -3.176, 0.5, 0.975, 2 
0.0639, 0.0000264, 0.0000786, 0.368, 0.769, 176346, 186.113, 4, 1, 1, -2.042, 0.38, 0.988, 2 
0.0387, 0.00233, 0.000831, 0.169, 0.445, 193200, 133.741, 4, 1, 9, -3.934, 0.441, 0.818, 2 
0.0264, 0.0468, 0.00501, 0.111, 0.142, 218773, 173.946, 4, 0, 3, -6.747, 0.394, 0.592, 2 
0.123, 0.00602, 0, 0.269, 0.255, 186480, 179.722, 4, 1, 9, -3.427, 0.21, 0.94, 2 
0.0501, 0.31, 0.0427, 0.109, 0.0383, 301733, 115.326, 4, 1, 9, -8.56, 0.42, 0.691, 2 
0.0724, 0.0104, 0, 0.111, 0.56, 247760, 155.99, 4, 1, 9, -4.717, 0.485, 0.911, 2 
0.0582, 0.00000857, 0.0338, 0.457, 0.482, 243880, 159.037, 4, 0, 4, -6.053, 0.423, 0.949, 2 
0.0475, 0.63, 0.188, 0.0887, 0.447, 279133, 124.907, 4, 0, 4, -6.333, 0.58, 0.582, 2 
0.123, 0.0105, 0, 0.108, 0.698, 191187, 167.918, 4, 1, 11, -4.508, 0.438, 0.894, 2 
0.139, 0.0003, 0.00648, 0.669, 0.268, 246667, 130.14, 4, 0, 4, -5.231, 0.572, 0.944, 2 
0.111, 0.0209, 0, 0.609, 0.27, 181307, 168.03, 4, 0, 0, -3.339, 0.396, 0.961, 2 
0.0398, 0.248, 0, 0.135, 0.894, 219373, 128.413, 4, 1, 4, -3.539, 0.586, 0.927, 2 
0.0342, 0.0102, 0.000491, 0.135, 0.214, 258333, 123.762, 4, 0, 3, -2.695, 0.448, 0.61, 2 
0.0499, 0.000429, 0.333, 0.126, 0.23, 271240, 132.759, 4, 1, 6, -4.65, 0.464, 0.887, 2 
0.187, 0.00625, 0.000113, 0.103, 0.758, 165400, 170.026, 3, 1, 6, -2.912, 0.525, 0.981, 2 
0.0593, 0.0000284, 0.000274, 0.746, 0.477, 202840, 145.819, 4, 1, 0, -2.002, 0.438, 0.966, 2 
0.049, 0.0000482, 0.0000043, 0.121, 0.606, 177427, 170.243, 4, 1, 1, -4.901, 0.328, 0.959, 2 
0.0291, 0.334, 0.000424, 0.0987, 0.0904, 224320, 122.688, 3, 1, 4, -8.517, 0.589, 0.442, 2 
0.0966, 0.00377, 0.000024, 0.419, 0.428, 226760, 125.045, 4, 0, 2, -4.24, 0.609, 0.874, 2 
0.0358, 0.0016, 0, 0.275, 0.444, 224693, 106.073, 4, 0, 1, -3.988, 0.599, 0.779, 2 
0.147, 0.00501, 0.0027, 0.315, 0.0796, 240760, 131.963, 4, 1, 0, -4.203, 0.433, 0.965, 2 
0.157, 0.00316, 0, 0.404, 0.458, 195107, 150.147, 4, 0, 5, -5.37, 0.516, 0.961, 2 
0.0738, 0.00494, 0.0000141, 0.256, 0.785, 282360, 115.33, 4, 1, 4, -7.917, 0.645, 0.886, 2 
0.0692, 0.00352, 0, 0.196, 0.424, 172467, 162.959, 4, 1, 7, -4.604, 0.444, 0.934, 2 
0.0294, 0.00552, 0.0000294, 0.0589, 0.474, 262333, 167.06, 4, 1, 8, -4.095, 0.496, 0.682, 2 
0.189, 0.0451, 0, 0.433, 0.471, 207067, 188.08, 4, 0, 11, -4.877, 0.335, 0.967, 2 
0.121, 0.0176, 0.000244, 0.0851, 0.134, 322493, 168.822, 3, 0, 6, -5.743, 0.188, 0.923, 2 
0.0892, 0.00974, 0.0125, 0.164, 0.592, 251893, 158.328, 4, 1, 11, -3.82, 0.468, 0.955, 2 
0.0603, 0.00237, 0, 0.298, 0.413, 221093, 103.501, 4, 1, 7, -3.463, 0.486, 0.977, 2 
0.0558, 0.088, 0.107, 0.0935, 0.268, 290587, 100.409, 4, 1, 0, -6.839, 0.409, 0.89, 2 
0.066, 0.00000265, 0.0197, 0.348, 0.608, 189600, 82.054, 4, 0, 6, -3.737, 0.396, 0.968, 2 
0.387, 0.000288, 0, 0.236, 0.236, 217947, 176.109, 4, 0, 4, -5.415, 0.275, 0.893, 2 
0.0356, 0.0144, 0, 0.103, 0.935, 166053, 111.033, 4, 0, 10, -4.636, 0.803, 0.83, 2 
0.1, 0.0027, 0, 0.179, 0.489, 203733, 149.938, 4, 1, 8, -4.549, 0.458, 0.971, 2 
0.0749, 0.00939, 0.00106, 0.0761, 0.266, 230661, 135.09, 4, 1, 11, -5.221, 0.435, 0.937, 2 
0.0426, 0.000847, 0.0582, 0.325, 0.0516, 255867, 140.018, 4, 1, 1, -5.659, 0.366, 0.832, 2 
0.0308, 0.000354, 0.00299, 0.134, 0.478, 210093, 170.696, 4, 1, 7, -4.804, 0.369, 0.701, 2 
0.0409, 0.000162, 0, 0.137, 0.641, 228027, 135.261, 4, 1, 6, -4.362, 0.492, 0.86, 2 
0.062, 0.00654, 0.00000791, 0.33, 0.528, 327947, 152.577, 4, 1, 2, -5.311, 0.266, 0.759, 2 
0.0526, 0.00025, 0.0124, 0.236, 0.274, 222933, 137.999, 4, 1, 8, -4.829, 0.544, 0.908, 2 
0.0615, 0.000739, 0.0000134, 0.353, 0.851, 215480, 192.832, 4, 1, 2, -3.316, 0.449, 0.854, 2 
0.0317, 0.00000683, 0, 0.121, 0.666, 175720, 81.493, 4, 1, 1, -3.445, 0.447, 0.793, 2 
0.194, 0.122, 0.568, 0.894, 0.0368, 209347, 180.015, 4, 0, 9, -2.876, 0.31, 0.998, 2 
0.0362, 0.000659, 0.00000255, 0.301, 0.45, 493400, 167.086, 4, 1, 8, -3.451, 0.29, 0.827, 2 
0.062, 0.0118, 0.000822, 0.511, 0.924, 174027, 161.132, 4, 1, 1, -2.942, 0.359, 0.956, 2 
0.076, 0.000737, 0.000346, 0.331, 0.522, 167000, 117.031, 4, 1, 2, -3.507, 0.481, 0.962, 2 
0.0724, 0.00499, 0.00125, 0.0815, 0.656, 229947, 141.948, 4, 0, 4, -3.285, 0.542, 0.939, 2 
0.0845, 0.0000879, 0.000309, 0.109, 0.316, 223760, 92.489, 4, 1, 8, -2.895, 0.379, 0.95, 2 
0.0249, 0.596, 0.000667, 0.109, 0.255, 278240, 81.984, 4, 1, 10, -8.98, 0.471, 0.412, 2 
0.124, 0.0000202, 0, 0.178, 0.12, 202960, 158.221, 4, 0, 6, -3.621, 0.332, 0.983, 2 
0.0522, 0.00575, 0.0368, 0.2, 0.611, 194587, 135.192, 4, 0, 5, -6.583, 0.536, 0.7, 2 
0.0638, 0.0000554, 0.000758, 0.0783, 0.186, 279213, 173.035, 3, 0, 1, -3.936, 0.181, 0.902, 2 
0.0842, 0.0637, 0.0000014, 0.369, 0.452, 164373, 171.693, 4, 1, 2, -6.79, 0.398, 0.788, 2 
0.0419, 0.0267, 0.00269, 0.826, 0.904, 158747, 134.718, 4, 1, 9, -5.64, 0.59, 0.893, 2 
0.154, 0.00126, 0.00000753, 0.171, 0.228, 189333, 93.065, 4, 1, 9, -2.787, 0.414, 0.97, 2 
0.26, 0.00226, 0, 0.355, 0.374, 247160, 91.387, 4, 0, 3, -1.838, 0.194, 0.99, 2 
0.157, 0.0053, 0, 0.322, 0.596, 145187, 162.621, 4, 1, 4, -4.781, 0.217, 0.97, 2 
0.0816, 0.0286, 0, 0.643, 0.192, 194253, 145.781, 4, 0, 11, -3.805, 0.202, 0.886, 2 
0.0579, 0.0000293, 0.00127, 0.0813, 0.529, 209200, 146.723, 4, 0, 1, -2.813, 0.388, 0.966, 2 
0.186, 0.00083, 0.0158, 0.318, 0.364, 200600, 180.798, 4, 0, 4, -3.21, 0.207, 0.972, 2 
0.0705, 0.0318, 0.00909, 0.311, 0.669, 252733, 159.756, 4, 0, 4, -4.601, 0.285, 0.908, 2 
0.0314, 0.023, 0, 0.0972, 0.146, 285653, 104.98, 4, 1, 7, -5.146, 0.546, 0.814, 2 
0.146, 0.036, 0.000155, 0.0693, 0.227, 445053, 151.12, 4, 1, 11, -9.898, 0.341, 0.914, 2 
0.0936, 0.000246, 0, 0.07, 0.455, 217453, 94.468, 4, 1, 8, -2.754, 0.375, 0.985, 2 
0.447, 0.0378, 0, 0.947, 0.166, 241293, 165.997, 4, 1, 7, -3.961, 0.261, 0.981, 2 
0.0696, 0.000769, 0.0000942, 0.188, 0.369, 255627, 130.198, 4, 0, 1, -5.119, 0.366, 0.94, 2 
0.0803, 0.000152, 0.0000127, 0.188, 0.308, 190160, 129.868, 4, 1, 4, -3.166, 0.358, 0.954, 2 
0.0366, 0.000105, 0.0795, 0.185, 0.234, 285227, 121.977, 4, 0, 10, -5.966, 0.453, 0.768, 2 
0.129, 0.0000802, 0.000378, 0.0725, 0.502, 182693, 155.354, 4, 0, 9, -4.007, 0.424, 0.916, 2 
0.0294, 0.000743, 0.00283, 0.106, 0.961, 263093, 112.129, 4, 0, 9, -5.678, 0.717, 0.797, 2 
0.104, 0.0142, 0, 0.209, 0.0857, 204733, 125.921, 4, 1, 4, -3.487, 0.356, 0.96, 2 
0.063, 0.0000803, 0.0069, 0.529, 0.578, 216893, 85.045, 4, 1, 1, -3.81, 0.189, 0.903, 2 
0.179, 0.00142, 0.0000131, 0.466, 0.431, 172664, 154.029, 4, 1, 2, -2.434, 0.487, 0.948, 2 
0.0964, 0.00553, 0, 0.134, 0.486, 183427, 146.25, 4, 1, 11, -5.371, 0.594, 0.934, 2 
0.143, 0.0000636, 0.00000814, 0.942, 0.421, 240320, 162.858, 4, 1, 2, -7.891, 0.16, 0.936, 2 
0.0558, 0.0134, 0.000072, 0.345, 0.654, 234807, 168.566, 4, 0, 11, -5.368, 0.622, 0.835, 2 
0.0985, 0.00147, 0.0000103, 0.131, 0.466, 166493, 118.399, 4, 1, 11, -2.795, 0.448, 0.973, 2 
0.0627, 0.133, 0, 0.36, 0.523, 230040, 77.972, 4, 1, 7, -10.229, 0.622, 0.617, 2 
0.0532, 0.00289, 0, 0.148, 0.451, 230427, 177.981, 4, 1, 7, -4.565, 0.335, 0.858, 2 
0.0382, 0.0129, 0.0000628, 0.117, 0.434, 241200, 134.304, 4, 1, 9, -4.062, 0.48, 0.923, 2 
0.0559, 0.00301, 0, 0.141, 0.352, 279133, 159.624, 3, 0, 1, -5.006, 0.346, 0.855, 2 
0.0476, 0.0101, 0.0000895, 0.278, 0.709, 215200, 113.087, 4, 0, 7, -6.727, 0.701, 0.86, 2 
0.0528, 0.178, 0.00000358, 0.18, 0.379, 278973, 116.657, 4, 0, 11, -3.467, 0.424, 0.845, 2 
0.171, 0.0177, 0.00000544, 0.886, 0.348, 278600, 134.724, 4, 0, 6, -2.997, 0.291, 0.974, 2 
0.0377, 0.00000878, 0.682, 0.134, 0.317, 222053, 141.924, 4, 0, 2, -5.214, 0.43, 0.867, 2 
0.288, 0.000142, 0.00477, 0.0271, 0.328, 113853, 175.094, 4, 1, 9, -4.512, 0.335, 0.986, 2 
0.074, 0.000189, 0.00142, 0.0671, 0.72, 252107, 145.522, 4, 1, 2, -4.298, 0.462, 0.913, 2 
0.0319, 0.0135, 0.00208, 0.356, 0.412, 247560, 117.949, 4, 0, 8, -6.68, 0.595, 0.793, 2 
0.0443, 0.000441, 0, 0.278, 0.918, 155133, 139.994, 4, 1, 10, -3.009, 0.54, 0.957, 2 
0.195, 0.0000851, 0.0114, 0.268, 0.29, 245227, 173.878, 4, 1, 8, -2.938, 0.404, 0.969, 2 
0.0634, 0.000734, 0.000758, 0.0512, 0.618, 206707, 141.994, 4, 1, 9, -3.532, 0.62, 0.933, 2 
0.0443, 0.0152, 0.0153, 0.834, 0.667, 211680, 128.038, 4, 1, 8, -3.474, 0.432, 0.776, 2 
0.0564, 0.0000547, 0, 0.377, 0.533, 209440, 161.935, 4, 1, 2, -3.631, 0.379, 0.973, 2 
0.207, 0.000549, 0.933, 0.606, 0.0862, 204733, 156.08, 4, 1, 2, -3.721, 0.432, 0.995, 2 
0.133, 0.000718, 0.00000147, 0.212, 0.552, 215533, 93.538, 4, 0, 7, -2.256, 0.397, 0.978, 2 
0.149, 0.000191, 0.0137, 0.277, 0.209, 236347, 172.035, 4, 1, 7, -5.245, 0.377, 0.977, 2 
0.0791, 0.00408, 0, 0.158, 0.512, 199533, 133.043, 4, 1, 5, -3.922, 0.593, 0.911, 2 
0.0292, 0.000932, 0.000163, 0.136, 0.389, 258920, 145.919, 4, 1, 8, -3.756, 0.513, 0.877, 2 
0.0396, 0.000248, 0.00000828, 0.423, 0.505, 311813, 125.04, 4, 1, 0, -4.129, 0.541, 0.968, 2 
0.0549, 0.0192, 0, 0.44, 0.751, 235915, 97.849, 4, 0, 10, -4.635, 0.628, 0.909, 2 
0.0689, 0.00154, 0.00000713, 0.387, 0.443, 255813, 98.344, 4, 1, 2, -7.795, 0.282, 0.873, 2 
0.174, 0.00242, 0.00677, 0.0852, 0.234, 165907, 140.079, 4, 1, 6, -7.102, 0.317, 0.981, 2 
0.0253, 0.0767, 0.00000326, 0.0893, 0.714, 229413, 128.142, 4, 0, 2, -5.735, 0.621, 0.853, 2 
0.0428, 0.00015, 0.00682, 0.097, 0.158, 223173, 159.185, 4, 1, 9, -5.122, 0.103, 0.707, 2 
0.037, 0.00416, 0.00000236, 0.101, 0.193, 217987, 126.52, 3, 0, 9, -6.173, 0.45, 0.56, 2 
0.0574, 0.000393, 0.00372, 0.075, 0.206, 226000, 142.008, 4, 0, 4, -4.205, 0.527, 0.947, 2 
0.0394, 0.000784, 0, 0.186, 0.64, 206160, 139.966, 4, 1, 11, -4.019, 0.546, 0.882, 2 
0.0888, 0.00341, 0, 0.304, 0.184, 176613, 164.065, 4, 1, 5, -4.044, 0.416, 0.958, 2 
0.129, 0.000151, 0.000073, 0.339, 0.328, 135853, 146.283, 4, 1, 8, -2.36, 0.395, 0.994, 2 
0.0521, 0.0000158, 0.00531, 0.109, 0.275, 275667, 139.979, 4, 1, 1, -4.898, 0.466, 0.948, 2 
0.078, 0.000125, 0.00186, 0.447, 0.179, 182227, 131.835, 4, 1, 4, -6.141, 0.376, 0.804, 2 
0.0582, 0.00645, 0, 0.219, 0.392, 215920, 81.977, 4, 1, 5, -5.165, 0.441, 0.837, 2 
0.262, 0.0000537, 0.122, 0.0758, 0.253, 149827, 171.96, 4, 1, 2, -3.856, 0.251, 0.993, 2 
0.0373, 0.000184, 0.318, 0.0781, 0.349, 275840, 158.905, 4, 1, 10, -3.807, 0.384, 0.858, 2 
0.198, 0.0803, 0, 0.0586, 0.562, 177800, 129.968, 4, 1, 6, -4.485, 0.714, 0.943, 2 
0.085, 0.0132, 0.0000111, 0.0898, 0.493, 266040, 132.337, 4, 1, 11, -5.014, 0.522, 0.77, 2 
0.0636, 0.000259, 0.00000226, 0.329, 0.59, 548253, 147.116, 4, 1, 1, -3.214, 0.3, 0.929, 2 
0.0306, 0.00225, 0.0385, 0.357, 0.421, 249547, 97.033, 4, 1, 1, -3.672, 0.473, 0.887, 2 
0.0578, 0.0000695, 0.000197, 0.341, 0.387, 262400, 149.976, 4, 1, 0, -2.737, 0.379, 0.933, 2 
0.0489, 0.0303, 0.000412, 0.115, 0.0397, 189440, 153.986, 4, 1, 6, -4.096, 0.274, 0.92, 2 
0.0257, 0.0157, 0.00000135, 0.148, 0.359, 229067, 82.903, 4, 0, 4, -5.985, 0.461, 0.696, 2 
0.124, 0.00723, 0.0003, 0.599, 0.441, 235347, 168.641, 4, 1, 0, -1.878, 0.232, 0.982, 2 
0.0397, 0.000968, 0.00000108, 0.225, 0.544, 186874, 89.06, 4, 1, 7, -4.289, 0.495, 0.837, 2 
0.0557, 0.00147, 0, 0.291, 0.466, 205160, 99.999, 4, 1, 4, -5.537, 0.484, 0.881, 2 
0.0344, 0.0157, 0, 0.201, 0.573, 250253, 145.068, 4, 1, 9, -4.498, 0.569, 0.831, 2 
0.0636, 0.00043, 0.00694, 0.0801, 0.416, 188933, 110.053, 4, 0, 5, -3.291, 0.58, 0.983, 2 
0.0324, 0.00000752, 0.0461, 0.259, 0.364, 288640, 110.356, 4, 1, 2, -4.521, 0.405, 0.806, 2 
0.0751, 0.0000193, 0.29, 0.0402, 0.342, 255973, 115.031, 4, 1, 7, -3.402, 0.518, 0.986, 2 
0.0291, 0.00238, 0, 0.107, 0.0739, 273128, 110.489, 4, 0, 2, -10.579, 0.382, 0.496, 2 
0.0504, 0.00665, 0.00000514, 0.443, 0.272, 263533, 150.226, 4, 1, 0, -4.06, 0.327, 0.906, 2 
0.0709, 0.0344, 0, 0.28, 0.503, 225440, 93.999, 3, 0, 6, -3.5, 0.262, 0.871, 2 
0.0513, 0.00000728, 0.674, 0.639, 0.317, 230520, 103.396, 3, 1, 9, -7.534, 0.467, 0.907, 2 
0.096, 0.0114, 0, 0.221, 0.879, 223653, 156.958, 4, 1, 11, -5.075, 0.55, 0.917, 2 
0.205, 0.0547, 0, 0.858, 0.54, 208608, 191.578, 4, 1, 0, -4.378, 0.464, 0.956, 2 
0.0298, 0.00174, 0.00114, 0.0935, 0.329, 213267, 113.228, 4, 1, 7, -5.176, 0.486, 0.592, 2 
0.0309, 0.000696, 0, 0.107, 0.293, 238173, 132.915, 4, 1, 6, -5.153, 0.518, 0.797, 2 
0.0472, 0.000566, 0, 0.305, 0.54, 165413, 115.097, 4, 1, 9, -3.323, 0.48, 0.901, 2 
0.0486, 0.000105, 0, 0.132, 0.55, 247427, 105.219, 4, 0, 8, -3.701, 0.386, 0.949, 2 
0.0417, 0.00147, 0, 0.0905, 0.387, 216560, 180.27, 4, 1, 8, -3.187, 0.378, 0.846, 2 
0.0523, 0.0000222, 0.146, 0.259, 0.0842, 302800, 98.726, 3, 0, 11, -5.097, 0.133, 0.867, 2 
0.0654, 0.0166, 0.000602, 0.145, 0.767, 185680, 133.239, 4, 1, 10, -2.391, 0.479, 0.942, 2 
0.0575, 0.00131, 0.0000251, 0.154, 0.487, 243747, 114.797, 4, 0, 10, -2.651, 0.362, 0.945, 2 
0.0633, 0.0000628, 0.00225, 0.331, 0.413, 343600, 155.177, 4, 1, 5, -3.296, 0.37, 0.981, 2 
0.108, 0.000103, 0.897, 0.653, 0.197, 225573, 127.153, 5, 1, 0, -3.266, 0.346, 0.962, 2 
0.078, 0.0000723, 0.000892, 0.0747, 0.459, 203213, 118.341, 4, 1, 10, -4.756, 0.519, 0.974, 2 
0.155, 0.00937, 0.0203, 0.0488, 0.193, 345783, 117.988, 4, 0, 8, -4.625, 0.529, 0.938, 2 
0.0281, 0.000114, 0.628, 0.151, 0.0697, 243107, 102.037, 4, 1, 0, -7.086, 0.506, 0.724, 2 
0.0727, 0.000703, 0.193, 0.063, 0.579, 230560, 166.105, 4, 1, 8, -5.288, 0.448, 0.878, 2 
0.0797, 0.0000168, 0.171, 0.305, 0.301, 352800, 137.983, 4, 1, 7, -6.368, 0.378, 0.927, 2 
0.0327, 0.0186, 0.0099, 0.436, 0.613, 261427, 142.165, 4, 0, 11, -4.17, 0.484, 0.749, 2 
0.0312, 0.000118, 0.00000267, 0.16, 0.557, 283067, 120.853, 4, 0, 5, -6.915, 0.54, 0.796, 2 
0.0369, 0.000096, 0.00634, 0.0686, 0.377, 199627, 150.021, 4, 1, 7, -2.678, 0.472, 0.849, 2 
0.0676, 0.0000136, 0.0000977, 0.0695, 0.469, 234067, 146, 4, 1, 2, -4.786, 0.421, 0.904, 2 
0.0626, 0.0281, 0.00777, 0.0922, 0.349, 270133, 133.992, 4, 0, 0, -4.931, 0.424, 0.884, 2 
0.0716, 0.0617, 0, 0.29, 0.674, 205752, 170.036, 4, 0, 9, -3.063, 0.467, 0.848, 2 
0.0366, 0.000035, 0.00000218, 0.172, 0.209, 249680, 156.026, 4, 1, 2, -8.633, 0.36, 0.693, 2 
0.0586, 0.000268, 0.000505, 0.218, 0.585, 257693, 122.845, 4, 1, 1, -4.073, 0.292, 0.943, 2 
0.028, 0.543, 0.000369, 0.0984, 0.168, 222333, 73.996, 4, 0, 10, -6.144, 0.417, 0.511, 2 
0.0647, 0.00317, 0, 0.0917, 0.498, 190307, 109.967, 4, 1, 0, -4.545, 0.543, 0.981, 2 
0.034, 0.0252, 0.000266, 0.179, 0.891, 153133, 139.97, 4, 1, 0, -2.739, 0.637, 0.849, 2 
0.0723, 0.0271, 0.0000132, 0.134, 0.529, 187680, 168.99, 4, 0, 1, -2.195, 0.42, 0.956, 2 
0.041, 0.000137, 0.0000379, 0.214, 0.348, 230040, 97.809, 4, 1, 5, -2.819, 0.333, 0.899, 2 
0.159, 0.0167, 0, 0.324, 0.456, 180094, 160.007, 4, 0, 9, -4.638, 0.532, 0.95, 2 
0.0684, 0.000522, 0.0000444, 0.246, 0.566, 242899, 176.089, 4, 1, 2, -2.503, 0.246, 0.96, 2 
0.0527, 0.000216, 0.0166, 0.093, 0.555, 246746, 123.025, 4, 1, 3, -3.863, 0.552, 0.945, 2 
0.0276, 0.000731, 0, 0.414, 0.522, 219320, 164.021, 4, 1, 3, -4.088, 0.441, 0.815, 2 
0.0758, 0.000949, 0.00000293, 0.168, 0.736, 236267, 180.102, 4, 0, 11, -4.312, 0.292, 0.93, 2 
0.0488, 0.000213, 0.00168, 0.113, 0.725, 206587, 143.526, 4, 1, 1, -4.49, 0.309, 0.875, 2 
0.0832, 0.000125, 0.00000236, 0.258, 0.563, 171867, 177.97, 4, 1, 2, -5.008, 0.459, 0.928, 2 
0.0508, 0.000658, 0.000146, 0.0564, 0.546, 199773, 75.052, 4, 1, 2, -4.172, 0.687, 0.677, 2 
0.0772, 0.00168, 0, 0.0967, 0.267, 211653, 112.387, 3, 1, 6, -6.164, 0.525, 0.904, 2 
0.0607, 0.0012, 0.0000303, 0.362, 0.571, 298813, 175.027, 4, 0, 2, -3.221, 0.345, 0.974, 2 
0.17, 0.0169, 0.000302, 0.204, 0.55, 240267, 172.658, 3, 1, 7, -5.751, 0.246, 0.914, 2 
0.0501, 0.000105, 0.000142, 0.094, 0.289, 253480, 102.932, 4, 0, 1, -14.512, 0.479, 0.677, 2 
0.0439, 0.0492, 0.00517, 0.0877, 0.782, 212440, 120, 4, 1, 7, -3.727, 0.668, 0.921, 2 
0.0421, 0.0000621, 0.00000128, 0.176, 0.275, 251507, 177.945, 4, 0, 4, -4.721, 0.318, 0.82, 2 
0.0285, 0.000984, 0.027, 0.229, 0.101, 245573, 113.018, 4, 0, 11, -6.831, 0.503, 0.667, 2 
0.105, 0.00908, 0, 0.0647, 0.512, 268627, 172.021, 4, 1, 8, -4.831, 0.453, 0.969, 2 
0.0614, 0.00194, 0.00217, 0.0877, 0.28, 247667, 107.933, 4, 1, 0, -3.102, 0.695, 0.993, 2 
0.176, 0.000051, 0.0989, 0.157, 0.172, 176307, 112.886, 1, 1, 2, -3.621, 0.219, 0.952, 2 
0.135, 0.000729, 0.00000223, 0.0831, 0.244, 348387, 162.128, 4, 0, 7, -3.349, 0.212, 0.924, 2 
0.0421, 0.924, 0, 0.118, 0.489, 189187, 80.401, 4, 1, 5, -12.233, 0.517, 0.206, 2 
0.0677, 0.0000661, 0.00048, 0.278, 0.778, 219000, 159.336, 4, 0, 2, -3.643, 0.483, 0.967, 2 
0.0274, 0.000593, 0.258, 0.286, 0.502, 222707, 97.903, 4, 1, 5, -4.047, 0.522, 0.777, 2 
0.055, 0.00162, 0, 0.156, 0.675, 234893, 144.739, 4, 0, 5, -3.568, 0.467, 0.97, 2 
0.336, 0.00857, 0, 0.0674, 0.0398, 128387, 197.865, 4, 0, 11, -5.202, 0.206, 0.989, 2 
0.0381, 0.00808, 0, 0.0995, 0.719, 213067, 194.042, 4, 1, 8, -5.203, 0.411, 0.909, 2 
0.0645, 0.00134, 0.00000118, 0.321, 0.497, 232000, 141.965, 4, 1, 4, -4.297, 0.386, 0.958, 2 
0.0321, 0.000436, 0.0000102, 0.206, 0.318, 240213, 121.61, 4, 1, 4, -4.046, 0.55, 0.874, 2 
0.203, 0.0000064, 0.184, 0.139, 0.391, 265133, 147.212, 4, 1, 2, -2.786, 0.22, 0.992, 2 
0.0716, 0.0000393, 0.00125, 0.0563, 0.834, 165613, 97.93, 4, 0, 11, -3.351, 0.394, 0.991, 2 
0.0735, 0.0000791, 0, 0.358, 0.414, 202187, 100.003, 4, 1, 1, -4.416, 0.511, 0.925, 2 
0.101, 0.000162, 0, 0.267, 0.715, 219773, 165.409, 4, 0, 10, -3.757, 0.447, 0.946, 2 
0.0462, 0.0613, 0.0238, 0.134, 0.699, 181787, 91.272, 4, 1, 7, -3.915, 0.455, 0.872, 2 
0.054, 0.0103, 0.0727, 0.386, 0.7, 218507, 124.162, 4, 1, 9, -2.811, 0.638, 0.947, 2 
0.078, 0.000123, 0.00109, 0.0806, 0.524, 227707, 128.565, 4, 0, 1, -3.756, 0.447, 0.981, 2 
0.0873, 0.000232, 0.00672, 0.0938, 0.411, 243747, 100.018, 4, 0, 9, -2.914, 0.519, 0.988, 2 
0.0925, 0.0000444, 0.0695, 0.179, 0.324, 287067, 114.92, 4, 1, 8, -3.703, 0.553, 0.991, 2 
0.0752, 0.000289, 0.00011, 0.222, 0.236, 311107, 96.95, 4, 1, 2, -4.103, 0.217, 0.905, 2 
0.0506, 0.0000902, 0.792, 0.0767, 0.765, 225600, 168.051, 4, 0, 4, -5.511, 0.547, 0.95, 2 
0.0302, 0.00573, 0.000109, 0.108, 0.575, 181707, 130.037, 4, 0, 9, -7.469, 0.531, 0.693, 2 
0.0614, 0.000363, 0.0000514, 0.0437, 0.535, 165653, 120.008, 4, 0, 10, -4.815, 0.59, 0.912, 2 
